大ジャンル,販売カテゴリ,商品カテゴリ,商品名,ミルクカスタム,エネルギー,タンパク質,脂質,炭水化物,食塩相当量,食物繊維,糖質,ナトリウム,カリウム,トランス脂肪酸,飽和脂肪酸,カフェイン
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,無脂肪乳,304.0,8.8,10.3,44.0,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,豆乳（調製豆乳）,339.0,8.4,16.9,38.8,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,アーモンドミルク,313.0,3.8,17.0,37.5,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,オーツミルク,342.0,4.7,15.7,45.8,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),エスプレッソ,ホワイト チョコレート ＆ エスプレッソ（アイス） ※カカオ分0.5%未満,ブレべ,615.0,7.0,46.4,42.6,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,ミルク,276.0,4.8,11.5,38.4,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,低脂肪タイプ,263.0,4.8,9.9,38.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,無脂肪乳,251.0,4.8,8.4,39.1,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,豆乳（調製豆乳）,271.0,4.6,12.2,36.0,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,アーモンドミルク,256.0,1.9,12.2,35.3,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,オーツミルク,273.0,2.4,11.5,40.1,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (新千歳空港店),フラペチーノ®,ホワイト チョコレート ＆ エスプレッソ フラペチーノ® ※カカオ分0.5%未満,ブレべ,431.0,3.8,29.2,38.3,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,ミルク変更なし,154.0,3.3,10.4,14.0,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,ミルク,206.0,11.0,8.9,21.0,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,低脂肪タイプ,175.0,11.0,4.9,21.8,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,無脂肪乳,143.0,11.0,0.8,22.7,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,豆乳（調製豆乳）,196.0,10.5,10.6,15.1,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,アーモンドミルク,154.0,3.3,10.4,14.0,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,オーツミルク,199.0,5.0,8.9,25.4,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（ホット）,ブレべ,599.0,8.5,53.8,20.7,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,ミルク変更なし,99.0,2.8,4.8,12.3,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,ミルク,122.0,6.2,4.1,15.4,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,低脂肪タイプ,108.0,6.2,2.3,15.8,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,無脂肪乳,94.0,6.2,0.5,16.2,0.4,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,豆乳（調製豆乳）,117.0,6.0,4.8,12.8,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,アーモンドミルク,99.0,2.8,4.8,12.3,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,オーツミルク,119.0,3.6,4.1,17.4,0.3,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ（アイス）,ブレべ,298.0,5.1,24.2,15.3,0.2,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,ミルク変更なし,315.0,3.0,18.0,36.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,ミルク,338.0,6.5,17.3,39.9,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,低脂肪タイプ,324.0,6.5,15.5,40.2,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,無脂肪乳,310.0,6.5,13.7,40.6,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,豆乳（調製豆乳）,333.0,6.3,18.0,37.2,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,アーモンドミルク,315.0,3.0,18.0,36.7,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,オーツミルク,335.0,3.8,17.3,41.8,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (皇居外苑 和田倉噴水公園店),フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ® ,ブレべ,514.0,5.3,37.4,39.7,0.5,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,ミルク,399.0,8.2,15.2,59.1,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,低脂肪タイプ,378.0,8.2,12.6,59.7,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,無脂肪乳,358.0,8.2,10.0,60.2,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,豆乳（調製豆乳）,392.0,7.8,16.3,55.2,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,アーモンドミルク,365.0,3.1,16.2,54.5,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,オーツミルク,394.0,4.2,15.2,62.0,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® オレンジ & パッションフルーツ,ブレべ,656.0,6.5,44.5,59.0,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,ミルク,425.0,7.7,15.2,66.6,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,低脂肪タイプ,405.0,7.7,12.6,67.1,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,無脂肪乳,384.0,7.7,10.0,67.7,0.9,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,豆乳（調製豆乳）,418.0,7.3,16.3,62.7,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,アーモンドミルク,391.0,2.6,16.2,62.0,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,オーツミルク,420.0,3.8,15.2,69.5,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® グレープ ＆ ピーチ,ブレべ,682.0,6.0,44.5,66.4,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,ミルク,360.0,7.9,11.9,57.4,0.6,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,低脂肪タイプ,340.0,7.9,9.3,58.0,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,無脂肪乳,319.0,7.9,6.7,58.5,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,豆乳（調製豆乳）,353.0,7.6,13.0,53.5,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,アーモンドミルク,326.0,2.9,12.9,52.8,0.8,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,オーツミルク,355.0,4.0,11.9,60.3,0.7,,,,,,,
ビバレッジ,STARBUCKS COFFEE (アーバンドックららぽーと豊洲３地下１階店、渋谷ストリーム店、表参道ヒルズ店),フラペチーノ®,My フルーツ3 フラペチーノ® ストロベリー,ブレべ,617.0,6.3,41.2,57.3,0.6,,,,,,,
