大ジャンル,販売カテゴリ,商品カテゴリ,商品名,ミルクカスタム,エネルギー,タンパク質,脂質,炭水化物,食塩相当量,食物繊維,糖質,ナトリウム,カリウム,トランス脂肪酸,飽和脂肪酸,カフェイン,商品カテゴリ２,タンパク質_偏差値,食物繊維_偏差値,ナトリウム_偏差値,カリウム_偏差値,脂質_偏差値,食塩相当量_偏差値,糖質_偏差値,トランス脂肪酸_偏差値,飽和脂肪酸_偏差値,カフェイン_偏差値,健康偏差値,不健康偏差値
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ソイ チャイ ティー ラテ（ホット）,,212.0,6.4,7.5,30.2,0.4,0.5,29.7,120.0,345.0,0.0,1.1,53.0,ティー | TEAVANA™,52.6,47.6,53.3,57.8,48.2,54.1,56.4,43.8,45.6,46.2,52.825,49.05
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ソイ チャイ ティー ラテ（アイス）,,194.0,5.3,6.2,29.4,0.3,0.5,28.9,100.0,296.0,0.0,0.9,53.0,ティー | TEAVANA™,49.6,47.6,49.2,54.1,47.3,48.7,55.6,43.8,45.3,46.2,50.125,47.817
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,ミルク,462.0,6.6,27.4,47.3,0.6,0.2,47.1,243.0,202.0,0.1,9.7,0.0,フラペチーノ,57.5,44.6,37.5,54.7,47.1,37.6,53.4,46.2,48.2,,48.575,46.5
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,低脂肪タイプ,450.0,6.6,25.9,47.6,0.7,0.2,47.4,267.0,220.0,0.1,8.8,0.0,フラペチーノ,57.5,44.6,51.6,57.5,44.9,52.1,55.0,46.2,46.2,,52.8,48.88
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,無脂肪乳,438.0,6.6,24.4,47.9,0.8,0.2,47.7,292.0,238.0,0.1,7.9,0.0,フラペチーノ,57.5,44.6,66.3,60.3,42.6,66.6,56.6,46.2,44.2,,57.175,51.24
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,豆乳（調製豆乳）,458.0,6.4,28.0,45.1,0.7,0.4,44.7,262.0,209.0,0.1,8.4,0.0,フラペチーノ,55.9,48.2,48.7,55.8,48.0,52.1,40.7,46.2,45.3,,52.15,46.46
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,アーモンドミルク,442.0,3.7,28.0,44.7,0.7,1.7,43.0,278.0,75.0,0.1,10.2,0.0,フラペチーノ,33.7,71.8,58.1,35.0,48.0,52.1,31.8,46.2,49.3,,49.65,45.48
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,オーツミルク,459.0,4.3,27.4,48.9,0.7,0.6,48.3,261.0,91.0,0.1,8.1,0.0,フラペチーノ,38.6,51.8,48.1,37.5,47.1,52.1,59.7,46.2,44.6,,44.0,49.94
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ フラペチーノ®,ブレべ,608.0,5.6,44.0,47.2,0.6,0.2,47.0,247.0,168.0,0.3,20.4,0.0,フラペチーノ,49.3,44.6,39.8,49.4,72.2,37.6,52.9,72.7,72.3,,45.775,61.54
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,ミルク,368.0,12.0,17.3,41.5,0.4,0.4,41.1,190.0,620.0,0.3,11.0,80.0,エスプレッソ,64.2,42.9,51.8,57.5,51.9,46.9,61.4,60.1,53.4,47.5,54.1,53.533
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,低脂肪タイプ,332.0,12.0,12.8,42.5,0.6,0.4,42.1,265.0,675.0,0.2,8.3,80.0,エスプレッソ,64.2,42.9,61.8,60.3,49.0,56.8,62.2,54.3,50.7,47.5,57.3,53.417
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,無脂肪乳,296.0,12.0,8.2,43.4,0.8,0.4,43.0,340.0,730.0,0.1,5.6,80.0,エスプレッソ,64.2,42.9,71.8,63.2,46.0,66.7,62.8,48.5,48.0,47.5,60.525,53.25
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,豆乳（調製豆乳）,356.0,11.4,19.2,34.8,0.7,1.0,33.9,249.0,642.0,0.0,6.9,80.0,エスプレッソ,62.4,47.0,59.7,58.6,53.2,61.7,56.3,42.7,49.3,47.5,56.925,51.783
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,アーモンドミルク,309.0,3.2,19.1,33.6,0.7,5.1,28.5,296.0,234.0,0.0,12.6,80.0,エスプレッソ,38.7,75.1,66.0,37.4,53.1,61.7,52.4,42.7,54.9,47.5,54.3,52.05
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,オーツミルク,359.0,5.2,17.3,46.5,0.6,1.8,44.7,244.0,283.0,0.0,6.2,80.0,エスプレッソ,44.5,52.5,59.0,39.9,51.9,56.8,64.0,42.7,48.6,47.5,48.975,51.917
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（ホット）,ブレべ,811.0,9.1,67.9,41.2,0.5,0.4,40.8,202.0,517.0,0.7,43.6,80.0,エスプレッソ,55.8,42.9,53.4,52.1,84.7,51.8,61.2,83.3,85.5,47.5,51.05,69.0
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,ミルク,279.0,7.0,12.6,34.7,0.3,0.4,34.3,131.0,410.0,0.2,8.2,80.0,エスプレッソ,49.7,42.9,43.9,46.5,48.9,41.9,56.6,54.3,50.6,47.5,45.75,49.967
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,低脂肪タイプ,260.0,7.0,10.2,35.2,0.4,0.4,34.8,170.0,439.0,0.1,6.8,80.0,エスプレッソ,49.7,42.9,49.2,48.0,47.3,46.9,56.9,48.5,49.2,47.5,47.45,49.383
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,無脂肪乳,241.0,7.0,7.8,35.7,0.5,0.4,35.3,209.0,468.0,0.0,5.4,80.0,エスプレッソ,49.7,42.9,54.4,49.6,45.8,51.8,57.3,42.7,47.8,47.5,49.15,48.817
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,豆乳（調製豆乳）,272.0,6.7,13.6,31.2,0.5,0.7,30.5,162.0,422.0,0.0,6.1,80.0,エスプレッソ,48.8,45.0,48.1,47.2,49.5,51.8,53.9,42.7,48.5,47.5,47.275,48.983
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,アーモンドミルク,248.0,2.4,13.5,30.6,0.5,2.9,27.7,186.0,209.0,0.0,9.1,80.0,エスプレッソ,36.4,60.0,51.3,36.1,49.5,51.8,51.9,42.7,51.5,47.5,45.95,49.15
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,オーツミルク,274.0,3.5,12.6,37.3,0.4,1.2,36.1,159.0,234.0,0.0,5.8,80.0,エスプレッソ,39.6,48.4,47.7,37.4,48.9,46.9,57.9,42.7,48.2,47.5,43.275,48.683
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,メルティホワイト ピスタチオ モカ（アイス）,ブレべ,510.0,5.5,39.0,34.6,0.3,0.4,34.1,137.0,356.0,0.4,25.3,80.0,エスプレッソ,45.4,42.9,44.7,43.7,66.0,41.9,56.4,65.9,67.4,47.5,44.175,57.517
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ティー（ジョイフルメドレー）,,2.0,0.0,0.0,0.5,0.01,0.0,0.5,4.0,30.0,0.0,0.0,50.0,ティー | TEAVANA™,35.4,42.8,29.7,34.0,43.0,33.2,26.3,43.8,44.1,45.3,35.475,39.283
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,ミルク,181.0,6.6,6.3,24.7,0.2,0.0,24.7,85.0,309.0,0.2,3.7,50.0,ティー | TEAVANA™,53.1,42.8,46.1,55.1,47.3,43.4,51.2,58.9,49.1,45.3,49.275,49.2
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,低脂肪タイプ,159.0,6.6,3.4,25.3,0.3,0.0,25.3,132.0,344.0,0.1,2.0,50.0,ティー | TEAVANA™,53.1,42.8,55.7,57.8,45.3,48.7,51.8,51.4,46.8,45.3,52.35,48.217
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,無脂肪乳,136.0,6.6,0.5,25.9,0.4,0.0,25.9,180.0,379.0,0.0,0.3,50.0,ティー | TEAVANA™,53.1,42.8,65.5,60.4,43.3,54.1,52.5,43.8,44.5,45.3,55.45,47.25
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,豆乳（調製豆乳）,174.0,6.2,7.5,20.4,0.4,0.4,20.1,122.0,324.0,0.0,1.1,50.0,ティー | TEAVANA™,52.0,46.7,53.7,56.3,48.2,54.1,46.5,43.8,45.6,45.3,52.175,47.25
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,アーモンドミルク,144.0,1.1,7.4,19.7,0.4,3.0,16.7,152.0,65.0,0.0,4.7,50.0,ティー | TEAVANA™,38.3,71.9,59.8,36.7,48.1,54.1,43.0,43.8,50.5,45.3,51.675,47.467
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,オーツミルク,176.0,2.3,6.3,27.8,0.3,0.9,26.9,119.0,96.0,0.0,0.6,50.0,ティー | TEAVANA™,41.6,51.5,53.1,39.0,47.3,48.7,53.5,43.8,44.9,45.3,46.3,47.25
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジョイフルメドレー ティー ラテ,ブレべ,462.0,4.8,38.3,24.5,0.2,0.0,24.5,92.0,244.0,0.4,24.3,50.0,ティー | TEAVANA™,48.3,42.8,47.6,50.2,69.4,43.4,51.0,74.0,77.0,45.3,47.225,60.017
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,ミルク,320.0,11.4,16.3,32.1,0.3,0.4,31.8,138.0,592.0,0.3,9.9,80.0,エスプレッソ,62.4,42.9,44.9,56.0,51.3,41.9,54.8,60.1,52.3,47.5,51.55,51.317
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,低脂肪タイプ,284.0,11.4,11.7,33.1,0.5,0.4,32.8,215.0,648.0,0.2,7.1,80.0,エスプレッソ,62.4,42.9,55.2,58.9,48.3,51.8,55.5,54.3,49.5,47.5,54.85,51.15
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,無脂肪乳,247.0,11.4,7.0,34.1,0.7,0.4,33.8,293.0,705.0,0.1,4.4,80.0,エスプレッソ,62.4,42.9,65.6,61.9,45.2,61.7,56.2,48.5,46.9,47.5,58.2,51.0
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,豆乳（調製豆乳）,308.0,10.8,18.3,25.2,0.6,0.9,24.3,199.0,615.0,0.1,5.7,80.0,エスプレッソ,60.7,46.3,53.0,57.2,52.6,56.8,49.4,48.5,48.1,47.5,54.3,50.483
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,アーモンドミルク,259.0,2.4,18.2,24.0,0.6,5.2,18.7,248.0,192.0,0.1,11.6,80.0,エスプレッソ,36.4,75.8,59.6,35.2,52.5,56.8,45.4,48.5,53.9,47.5,51.75,50.767
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,オーツミルク,312.0,4.5,16.4,37.3,0.5,1.8,35.4,195.0,243.0,0.1,5.0,80.0,エスプレッソ,42.5,52.5,52.5,37.9,51.3,51.8,57.4,48.5,47.5,47.5,46.35,50.667
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（ホット）,ブレべ,779.0,8.5,68.7,31.8,0.4,0.4,31.5,151.0,485.0,0.7,43.7,80.0,エスプレッソ,54.0,42.9,46.6,50.4,85.2,46.9,54.6,83.3,85.6,47.5,48.475,67.183
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,ミルク,231.0,6.5,11.6,25.3,0.2,0.4,25.0,79.0,382.0,0.2,7.2,80.0,エスプレッソ,48.2,42.9,37.0,45.1,48.2,37.0,49.9,54.3,49.6,47.5,43.3,47.75
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,低脂肪タイプ,212.0,6.5,9.1,25.9,0.3,0.4,25.5,121.0,413.0,0.1,5.7,80.0,エスプレッソ,48.2,42.9,42.6,46.7,46.6,41.9,50.3,48.5,48.1,47.5,45.1,47.15
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,無脂肪乳,192.0,6.5,6.6,26.4,0.4,0.4,26.0,163.0,443.0,0.1,4.2,80.0,エスプレッソ,48.2,42.9,48.2,48.3,45.0,46.9,50.7,48.5,46.7,47.5,46.9,47.55
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,豆乳（調製豆乳）,225.0,6.1,12.7,21.6,0.3,0.7,20.9,112.0,395.0,0.1,4.9,80.0,エスプレッソ,47.1,45.0,41.4,45.8,48.9,41.9,47.0,48.5,47.4,47.5,44.825,46.867
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,アーモンドミルク,199.0,1.6,12.6,20.9,0.4,3.0,17.9,138.0,167.0,0.1,8.0,80.0,エスプレッソ,34.1,60.7,44.9,33.9,48.9,46.9,44.9,48.5,50.4,47.5,43.4,47.85
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,オーツミルク,227.0,2.7,11.6,28.1,0.3,1.1,26.9,110.0,194.0,0.1,4.5,80.0,エスプレッソ,37.2,47.7,41.1,35.3,48.2,41.9,51.3,48.5,47.0,47.5,40.325,47.4
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ジンジャーブレッド ラテ（アイス）,ブレべ,478.0,4.9,39.9,25.2,0.2,0.4,24.8,86.0,325.0,0.4,25.3,80.0,エスプレッソ,43.6,42.9,37.9,42.1,66.6,37.0,49.8,65.9,67.4,47.5,41.625,55.7
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,ミルク,315.0,12.8,11.1,41.4,0.5,0.5,41.0,230.0,665.0,0.3,6.4,80.0,エスプレッソ,66.5,43.6,57.2,59.8,47.9,51.8,61.4,60.1,48.8,47.5,56.775,52.917
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,低脂肪タイプ,277.0,12.8,6.3,42.5,0.8,0.5,42.0,310.0,724.0,0.2,3.6,80.0,エスプレッソ,66.5,43.6,67.8,62.9,44.8,66.7,62.1,54.3,46.1,47.5,60.2,53.583
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,無脂肪乳,239.0,12.8,1.5,43.5,1.0,0.5,43.0,389.0,782.0,0.0,0.7,80.0,エスプレッソ,66.5,43.6,78.4,65.9,41.7,76.6,62.8,42.7,43.2,47.5,63.6,52.417
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,豆乳（調製豆乳）,302.0,12.2,13.2,34.3,0.9,1.1,33.3,293.0,689.0,0.0,2.1,80.0,エスプレッソ,64.7,47.7,65.6,61.0,49.3,71.6,55.9,42.7,44.6,47.5,59.75,51.933
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,アーモンドミルク,252.0,3.5,13.0,33.0,0.9,5.5,27.5,343.0,254.0,0.0,8.1,80.0,エスプレッソ,39.6,77.9,72.2,38.4,49.1,71.6,51.7,42.7,50.5,47.5,57.025,52.183
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,オーツミルク,306.0,5.6,11.1,46.7,0.7,2.0,44.8,288.0,306.0,0.0,1.4,80.0,エスプレッソ,45.6,53.9,64.9,41.1,47.9,61.7,64.1,42.7,43.9,47.5,51.375,51.3
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（ホット）,ブレべ,787.0,9.8,65.0,41.1,0.6,0.5,40.7,243.0,555.0,0.7,41.2,80.0,エスプレッソ,57.8,43.6,58.9,54.1,82.8,56.8,61.2,83.3,83.1,47.5,53.6,69.117
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,ミルク,216.0,7.3,5.9,33.9,0.4,0.5,33.4,165.0,433.0,0.1,3.4,80.0,エスプレッソ,50.6,43.6,48.5,47.7,44.5,46.9,55.9,48.5,45.9,47.5,47.6,48.2
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,低脂肪タイプ,197.0,7.3,3.4,34.4,0.5,0.5,33.9,205.0,462.0,0.1,1.9,80.0,エスプレッソ,50.6,43.6,53.8,49.2,42.9,51.8,56.3,48.5,44.4,47.5,49.3,48.567
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,無脂肪乳,178.0,7.3,1.0,34.9,0.6,0.5,34.4,245.0,492.0,0.0,0.5,80.0,エスプレッソ,50.6,43.6,59.2,50.8,41.4,56.8,56.7,42.7,43.0,47.5,51.05,48.017
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,豆乳（調製豆乳）,210.0,7.0,6.9,30.3,0.6,0.8,29.5,196.0,445.0,0.0,1.2,80.0,エスプレッソ,49.7,45.7,52.6,48.4,45.2,56.8,53.2,42.7,43.7,47.5,49.1,48.183
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,アーモンドミルク,184.0,2.6,6.8,29.6,0.6,3.0,26.7,222.0,226.0,0.0,4.2,80.0,エスプレッソ,37.0,60.7,56.1,37.0,45.1,56.8,51.2,42.7,46.7,47.5,47.7,48.333
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,オーツミルク,212.0,3.7,5.9,36.5,0.5,1.2,35.3,194.0,252.0,0.0,0.8,80.0,エスプレッソ,40.1,48.4,52.4,38.3,44.5,51.8,57.3,42.7,43.3,47.5,44.8,47.85
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,クレーム ブリュレ ラテ（アイス）,ブレべ,453.0,5.8,33.0,33.7,0.4,0.5,33.3,171.0,378.0,0.3,20.8,80.0,エスプレッソ,46.2,43.6,49.3,44.9,62.1,46.9,55.9,60.1,63.0,47.5,46.0,55.917
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,ミルク,487.0,7.5,20.1,70.0,0.6,2.8,67.2,239.0,622.0,0.2,12.2,17.0,フラペチーノ®,62.8,62.1,56.7,65.9,54.5,53.5,70.5,57.6,56.2,39.2,61.875,55.25
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,低脂肪タイプ,473.0,7.5,18.3,70.4,0.7,2.8,67.5,269.0,644.0,0.1,11.2,17.0,フラペチーノ®,62.8,62.1,65.4,67.1,52.6,59.0,70.8,46.8,54.5,39.2,64.35,53.817
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,無脂肪乳,459.0,7.5,16.5,70.8,0.8,2.8,67.9,299.0,666.0,0.1,10.1,17.0,フラペチーノ®,62.8,62.1,74.2,68.4,50.7,64.5,71.1,46.8,52.5,39.2,66.875,54.133
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,豆乳（調製豆乳）,482.0,7.3,20.9,67.4,0.7,3.1,64.3,263.0,631.0,0.1,10.6,17.0,フラペチーノ®,61.9,64.5,63.7,66.4,55.4,59.0,67.9,46.8,53.4,39.2,64.125,53.617
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,アーモンドミルク,464.0,4.1,20.8,66.9,0.7,4.7,62.2,282.0,469.0,0.1,12.9,17.0,フラペチーノ®,46.9,77.7,69.2,57.2,55.3,59.0,66.1,46.8,57.4,39.2,62.75,53.967
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,オーツミルク,484.0,4.9,20.1,72.0,0.7,3.4,68.6,261.0,488.0,0.1,10.4,17.0,フラペチーノ®,50.6,67.0,63.1,58.3,54.5,59.0,71.7,46.8,53.1,39.2,59.75,54.05
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート フラペチーノ®,ブレべ,663.0,6.4,40.2,69.9,0.6,2.8,67.1,244.0,581.0,0.3,25.2,17.0,フラペチーノ®,57.7,62.1,58.1,63.6,76.1,53.5,70.4,68.3,78.9,39.2,60.375,64.4
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,ミルク,418.0,12.9,18.7,50.6,0.5,1.3,49.3,200.0,752.0,0.3,11.2,86.0,エスプレッソ,66.8,49.1,53.2,64.3,52.8,51.8,67.3,60.1,53.6,48.6,58.35,55.7
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,低脂肪タイプ,384.0,12.9,14.3,51.5,0.7,1.3,50.2,272.0,804.0,0.2,8.6,86.0,エスプレッソ,66.8,49.1,62.8,67.0,50.0,61.7,67.9,54.3,51.0,48.6,61.425,55.583
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,無脂肪乳,350.0,12.9,10.0,52.5,0.9,1.3,51.1,344.0,857.0,0.1,6.1,86.0,エスプレッソ,66.8,49.1,72.4,69.8,47.2,71.6,68.6,48.5,48.5,48.6,64.525,55.5
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,豆乳（調製豆乳）,406.0,12.3,20.5,44.2,0.8,1.9,42.4,257.0,773.0,0.1,7.3,86.0,エスプレッソ,65.0,53.2,60.8,65.4,54.0,66.7,62.4,48.5,49.7,48.6,61.1,54.983
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,アーモンドミルク,361.0,4.4,20.4,43.0,0.8,5.8,37.2,303.0,381.0,0.1,12.7,86.0,エスプレッソ,42.2,79.9,66.9,45.0,53.9,66.7,58.7,48.5,55.0,48.6,58.5,55.233
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,オーツミルク,410.0,6.4,18.7,55.4,0.6,2.7,52.7,253.0,428.0,0.1,6.6,86.0,エスプレッソ,48.0,58.7,60.2,47.5,52.8,56.8,69.7,48.5,49.0,48.6,53.6,54.233
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（ホット）,ブレべ,843.0,10.1,67.2,50.4,0.5,1.3,49.0,212.0,653.0,0.6,42.5,86.0,エスプレッソ,58.7,49.1,54.8,59.2,84.2,51.8,67.1,77.5,84.4,48.6,55.45,68.933
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,ミルク,329.0,7.8,13.9,43.8,0.3,1.3,42.4,141.0,541.0,0.2,8.4,86.0,エスプレッソ,52.0,49.1,45.3,53.4,49.7,41.9,62.4,54.3,50.8,48.6,49.95,51.283
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,低脂肪タイプ,311.0,7.8,11.8,44.2,0.4,1.3,42.9,177.0,567.0,0.1,7.1,86.0,エスプレッソ,52.0,49.1,50.1,54.7,48.4,46.9,62.7,48.5,49.5,48.6,51.475,50.767
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,無脂肪乳,294.0,7.8,9.6,44.7,0.5,1.3,43.4,213.0,593.0,0.1,5.9,86.0,エスプレッソ,52.0,49.1,54.9,56.1,46.9,51.8,63.1,48.5,48.3,48.6,53.025,51.2
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,豆乳（調製豆乳）,323.0,7.6,14.8,40.6,0.5,1.6,39.0,169.0,552.0,0.1,6.5,86.0,エスプレッソ,51.4,51.1,49.0,53.9,50.3,51.8,59.9,48.5,48.9,48.6,51.35,51.333
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,アーモンドミルク,300.0,3.7,14.8,40.0,0.5,3.6,36.4,192.0,356.0,0.1,9.2,86.0,エスプレッソ,40.1,64.8,52.1,43.7,50.3,51.8,58.1,48.5,51.6,48.6,50.175,51.483
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,オーツミルク,325.0,4.6,13.9,46.1,0.4,2.0,44.1,167.0,379.0,0.1,6.2,86.0,エスプレッソ,42.7,53.9,48.8,44.9,49.7,46.9,63.6,48.5,48.6,48.6,47.575,50.983
ビバレッジ,STARBUCKS COFFEE,季節のおすすめ,ダブル チョコレート ラテ（アイス）,ブレべ,541.0,6.5,38.2,43.6,0.4,1.3,42.3,147.0,491.0,0.3,24.1,86.0,エスプレッソ,48.2,49.1,46.1,50.8,65.5,46.9,62.3,60.1,66.3,48.6,48.55,58.283
ビバレッジ,STARBUCKS COFFEE,コーヒー,コールドブリュー コーヒー,,10.0,0.4,0.0,2.3,0.01,0.6,1.6,5.0,205.0,0.0,0.0,144.0,コーヒー,38.1,47.0,37.6,36.3,44.0,37.7,38.8,44.8,45.1,54.5,39.75,44.15
ビバレッジ,STARBUCKS COFFEE,コーヒー,カフェミスト,ミルク,127.0,7.2,6.3,10.7,0.2,0.4,10.3,81.0,480.0,0.2,3.7,138.0,コーヒー,61.8,44.7,49.7,59.3,49.7,49.3,58.6,60.4,50.3,53.8,53.875,53.683
ビバレッジ,STARBUCKS COFFEE,コーヒー,カフェミスト,低脂肪タイプ,105.0,7.2,3.4,11.3,0.3,0.4,10.9,128.0,515.0,0.1,2.0,138.0,コーヒー,61.8,44.7,57.1,62.3,47.1,55.4,60.0,52.6,47.9,53.8,56.475,52.8
ビバレッジ,STARBUCKS COFFEE,コーヒー,カフェミスト,無脂肪乳,82.0,7.2,0.5,11.9,0.4,0.4,11.5,176.0,550.0,0.0,0.3,138.0,コーヒー,61.8,44.7,64.7,65.2,44.4,61.5,61.3,44.8,45.5,53.8,59.1,51.883
ビバレッジ,STARBUCKS COFFEE,コーヒー,カフェミスト,豆乳（調製豆乳）,120.0,6.8,7.5,6.5,0.4,0.7,5.7,119.0,494.0,0.0,1.1,138.0,コーヒー,60.4,48.1,55.7,60.5,50.8,61.5,48.1,44.8,46.6,53.8,56.175,50.933
